Date,State,Confirmed Cases,Cases on Admission,Discharged Cases,Deaths
8/8/2020,Enugu,905,401,485,19
8/8/2020,Ebonyi,851,32,793,26
8/8/2020,Kwara,833,406,406,21
8/8/2020,Katsina,746,265,457,24
8/8/2020,Borno,682,78,569,35
8/8/2020,Abia,644,122,517,5
8/8/2020,Gombe,629,47,559,23
8/8/2020,Osun,625,277,335,13
8/8/2020,Bauchi,576,36,526,14
8/8/2020,Imo,476,318,148,10
8/8/2020,Benue,409,291,109,9
8/8/2020,Nasarawa,367,136,223,8
8/8/2020,Bayelsa,346,22,303,21
8/8/2020,Jigawa,322,3,308,11
8/8/2020,Akwa Ibom,235,30,197,8
8/8/2020,Niger,226,49,165,12
8/8/2020,Adamawa,185,87,86,12
8/8/2020,Ekiti,161,83,76,2
8/8/2020,Sokoto,154,0,138,16
8/8/2020,Anambra,142,5,119,18
8/8/2020,Kebbi,90,0,82,8
8/8/2020,Zamfara,77,1,71,5
8/8/2020,Taraba,72,13,55,4
8/8/2020,Cross River,68,18,42,8
8/8/2020,Yobe,67,2,57,8
8/8/2020,Kogi,5,0,3,2
8/9/2020,Lagos,15875,2560,13122,193
8/9/2020,Federal Capital Territory,4467,3168,1253,46
8/9/2020,Oyo,2868,1435,1402,31
8/9/2020,Edo,2382,174,2110,98
8/9/2020,Rivers,1939,236,1650,53
8/9/2020,Kano,1626,264,1308,54
8/9/2020,Kaduna,1598,206,1380,12
8/9/2020,Delta,1596,144,1409,43
8/9/2020,Plateau,1502,819,662,21
8/9/2020,Ogun,1469,210,1235,24
8/9/2020,Ondo,1284,493,763,28
8/9/2020,Enugu,905,401,485,19
8/9/2020,Ebonyi,870,51,793,26
8/9/2020,Kwara,857,377,459,21
8/9/2020,Katsina,746,265,457,24
8/9/2020,Borno,688,84,569,35
8/9/2020,Abia,644,122,517,5
8/9/2020,Gombe,631,48,560,23
8/9/2020,Osun,628,274,341,13
8/9/2020,Bauchi,577,35,528,14
8/9/2020,Imo,476,318,148,10
8/9/2020,Benue,409,291,109,9
8/9/2020,Nasarawa,370,139,223,8
8/9/2020,Bayelsa,346,22,303,21
8/9/2020,Jigawa,322,3,308,11
8/9/2020,Akwa Ibom,235,30,197,8
8/9/2020,Niger,226,49,165,12
8/9/2020,Adamawa,185,87,86,12
8/9/2020,Ekiti,178,99,77,2
8/9/2020,Sokoto,154,0,138,16
8/9/2020,Anambra,142,5,119,18
8/9/2020,Kebbi,90,0,82,8
8/9/2020,Zamfara,77,1,71,5
8/9/2020,Taraba,75,16,55,4
8/9/2020,Cross River,68,18,42,8
8/9/2020,Yobe,67,2,57,8
8/9/2020,Kogi,5,0,3,2
8/10/2020,Lagos,15957,2642,13122,193
8/10/2020,Federal Capital Territory,4485,3141,1298,46
8/10/2020,Oyo,2887,1433,1423,31
8/10/2020,Edo,2398,177,2121,100
8/10/2020,Rivers,1944,215,1675,54
8/10/2020,Kano,1634,272,1308,54
8/10/2020,Kaduna,1613,221,1380,12
8/10/2020,Delta,1596,144,1409,43
8/10/2020,Plateau,1584,900,662,22
8/10/2020,Ogun,1478,209,1245,24
8/10/2020,Ondo,1289,498,763,28
8/10/2020,Enugu,914,395,500,19
8/10/2020,Ebonyi,870,51,793,26
8/10/2020,Kwara,865,384,460,21
8/10/2020,Katsina,746,265,457,24
8/10/2020,Borno,690,78,576,36
8/10/2020,Abia,644,122,517,5
8/10/2020,Gombe,631,48,560,23
8/10/2020,Osun,628,274,341,13
8/10/2020,Bauchi,577,35,528,14
8/10/2020,Imo,479,308,161,10
8/10/2020,Benue,409,291,109,9
8/10/2020,Nasarawa,370,139,223,8
8/10/2020,Bayelsa,346,14,311,21
8/10/2020,Jigawa,322,3,308,11
8/10/2020,Akwa Ibom,235,30,197,8
8/10/2020,Niger,226,49,165,12
8/10/2020,Adamawa,185,83,90,12
8/10/2020,Ekiti,182,103,77,2
8/10/2020,Sokoto,154,0,138,16
8/10/2020,Anambra,142,5,119,18
8/10/2020,Kebbi,90,0,82,8
8/10/2020,Zamfara,77,1,71,5
8/10/2020,Taraba,75,16,55,4
8/10/2020,Cross River,73,23,42,8
8/10/2020,Yobe,67,2,57,8
8/10/2020,Kogi,5,0,3,2
8/11/2020,Lagos,16074,2751,13128,195
8/11/2020,Federal Capital Territory,4525,3172,1307,46
8/11/2020,Oyo,2890,1436,1423,31
8/11/2020,Edo,2399,178,2121,100
8/11/2020,Rivers,1972,196,1721,55
8/11/2020,Kano,1643,276,1313,54
8/11/2020,Kaduna,1628,207,1409,12
8/11/2020,Delta,1613,139,1430,44
8/11/2020,Plateau,1584,899,662,23
8/11/2020,Ogun,1497,210,1263,24
8/11/2020,Ondo,1324,529,767,28
8/11/2020,Enugu,914,395,500,19
8/11/2020,Ebonyi,888,69,793,26
8/11/2020,Kwara,882,311,549,22
8/11/2020,Katsina,746,265,457,24
8/11/2020,Borno,690,78,576,36
8/11/2020,Abia,663,141,517,5
8/11/2020,Osun,652,298,341,13
8/11/2020,Gombe,635,50,562,23
8/11/2020,Bauchi,578,34,530,14
8/11/2020,Imo,485,314,161,10
8/11/2020,Benue,430,282,139,9
8/11/2020,Nasarawa,371,140,223,8
8/11/2020,Bayelsa,346,14,311,21
8/11/2020,Jigawa,322,3,308,11
8/11/2020,Akwa Ibom,235,30,197,8
8/11/2020,Niger,226,49,165,12
8/11/2020,Ekiti,193,112,79,2
8/11/2020,Adamawa,185,83,90,12
8/11/2020,Anambra,156,19,119,18
8/11/2020,Sokoto,154,0,138,16
8/11/2020,Kebbi,90,0,82,8
8/11/2020,Taraba,78,19,55,4
8/11/2020,Zamfara,77,1,71,5
8/11/2020,Cross River,73,23,42,8
8/11/2020,Yobe,67,2,57,8
8/11/2020,Kogi,5,0,3,2
8/12/2020,Lagos,16187,2863,13129,195
8/12/2020,Federal Capital Territory,4597,3238,1313,46
8/12/2020,Oyo,2895,1436,1428,31
8/12/2020,Edo,2399,178,2121,100
8/12/2020,Rivers,1972,170,1747,55
8/12/2020,Kaduna,1666,182,1472,12
8/12/2020,Kano,1644,277,1313,54
8/12/2020,Plateau,1643,934,686,23
8/12/2020,Delta,1621,147,1430,44
8/12/2020,Ogun,1506,216,1266,24
8/12/2020,Ondo,1356,558,770,28
8/12/2020,Enugu,969,350,600,19
8/12/2020,Ebonyi,908,30,852,26
8/12/2020,Kwara,882,311,549,22
8/12/2020,Katsina,746,265,457,24
8/12/2020,Borno,697,85,576,36
8/12/2020,Osun,678,324,341,13
8/12/2020,Abia,663,141,517,5
8/12/2020,Gombe,635,50,562,23
8/12/2020,Bauchi,579,35,530,14
8/12/2020,Imo,485,313,162,10
8/12/2020,Benue,430,282,139,9
8/12/2020,Nasarawa,371,140,223,8
8/12/2020,Bayelsa,346,9,316,21
8/12/2020,Jigawa,322,3,308,11
8/12/2020,Akwa Ibom,241,26,207,8
8/12/2020,Niger,226,49,165,12
8/12/2020,Ekiti,194,111,81,2
8/12/2020,Adamawa,185,69,104,12
8/12/2020,Anambra,156,7,131,18
8/12/2020,Sokoto,154,0,138,16
8/12/2020,Kebbi,90,0,82,8
8/12/2020,Taraba,78,19,55,4
8/12/2020,Zamfara,77,1,71,5
8/12/2020,Cross River,73,23,42,8
8/12/2020,Yobe,67,2,57,8
8/12/2020,Kogi,5,0,3,2
8/13/2020,Lagos,16256,2923,13132,201
8/13/2020,Federal Capital Territory,4632,3261,1325,46
8/13/2020,Oyo,2935,1400,1504,31
8/13/2020,Edo,2399,178,2121,100
8/13/2020,Rivers,1991,160,1775,56
8/13/2020,Kaduna,1706,201,1493,12
8/13/2020,Plateau,1665,905,736,24
8/13/2020,Kano,1661,287,1320,54
8/13/2020,Delta,1626,152,1430,44
8/13/2020,Ogun,1521,209,1288,24
8/13/2020,Ondo,1373,575,770,28
8/13/2020,Enugu,976,307,650,19
8/13/2020,Ebonyi,908,30,852,26
8/13/2020,Kwara,888,274,591,23
8/13/2020,Katsina,746,265,457,24
8/13/2020,Osun,719,365,341,13
8/13/2020,Borno,698,86,576,36
8/13/2020,Abia,677,126,546,5
8/13/2020,Gombe,647,48,576,23
8/13/2020,Bauchi,580,33,533,14
8/13/2020,Imo,494,316,168,10
8/13/2020,Benue,430,282,139,9
8/13/2020,Nasarawa,372,141,223,8
8/13/2020,Bayelsa,346,9,316,21
8/13/2020,Jigawa,322,3,308,11
8/13/2020,Akwa Ibom,241,26,207,8
8/13/2020,Niger,228,48,168,12
8/13/2020,Ekiti,194,110,81,3
8/13/2020,Adamawa,185,69,104,12
8/13/2020,Anambra,156,7,131,18
8/13/2020,Sokoto,154,0,138,16
8/13/2020,Kebbi,90,0,82,8
8/13/2020,Taraba,78,19,55,4
8/13/2020,Zamfara,77,1,71,5
8/13/2020,Cross River,73,23,42,8
8/13/2020,Yobe,67,2,57,8
8/13/2020,Kogi,5,0,3,2
8/14/2020,Lagos,16369,1711,14457,201
8/14/2020,Federal Capital Territory,4665,3277,1342,46
8/14/2020,Oyo,2943,1381,1530,32
8/14/2020,Edo,2414,183,2131,100
8/14/2020,Rivers,1993,152,1785,56
8/14/2020,Kaduna,1755,207,1536,12
8/14/2020,Plateau,1689,865,800,24
8/14/2020,Kano,1677,289,1334,54
8/14/2020,Delta,1639,155,1440,44
8/14/2020,Ogun,1535,216,1295,24
8/14/2020,Ondo,1373,575,770,28
8/14/2020,Enugu,980,241,720,19
8/14/2020,Ebonyi,911,32,852,27
8/14/2020,Kwara,888,272,593,23
8/14/2020,Katsina,746,265,457,24
8/14/2020,Osun,729,347,368,14
8/14/2020,Borno,702,89,577,36
8/14/2020,Abia,677,126,546,5
8/14/2020,Gombe,648,48,577,23
8/14/2020,Bauchi,581,30,537,14
8/14/2020,Imo,494,316,168,10
8/14/2020,Benue,430,282,139,9
8/14/2020,Nasarawa,373,89,272,12
8/14/2020,Bayelsa,352,10,321,21
8/14/2020,Jigawa,322,3,308,11
8/14/2020,Akwa Ibom,246,31,207,8
8/14/2020,Niger,229,49,168,12
8/14/2020,Ekiti,200,112,85,3
8/14/2020,Adamawa,185,69,104,12
8/14/2020,Anambra,156,7,131,18
8/14/2020,Sokoto,154,0,138,16
8/14/2020,Kebbi,90,0,82,8
8/14/2020,Taraba,78,19,55,4
8/14/2020,Zamfara,77,1,71,5
8/14/2020,Cross River,73,23,42,8
8/14/2020,Yobe,67,2,57,8
8/14/2020,Kogi,5,0,3,2
8/15/2020,Lagos,16456,1788,14467,201
8/15/2020,Federal Capital Territory,4714,3321,1347,46
8/15/2020,Oyo,2952,1389,1530,33
8/15/2020,Edo,2423,185,2138,100
8/15/2020,Rivers,2005,141,1808,56
8/15/2020,Kaduna,1766,208,1546,12
8/15/2020,Plateau,1708,862,822,24
8/15/2020,Kano,1678,258,1366,54
8/15/2020,Delta,1639,155,1440,44
8/15/2020,Ogun,1545,202,1319,24
8/15/2020,Ondo,1381,579,774,28
8/15/2020,Enugu,997,168,810,19
8/15/2020,Ebonyi,931,52,852,27
8/15/2020,Kwara,906,290,593,23
8/15/2020,Katsina,746,265,457,24
8/15/2020,Osun,737,304,419,14
8/15/2020,Borno,703,90,577,36
8/15/2020,Abia,677,126,546,5
8/15/2020,Gombe,676,74,579,23
8/15/2020,Bauchi,582,30,538,14
8/15/2020,Imo,506,328,168,10
8/15/2020,Benue,430,282,139,9
8/15/2020,Nasarawa,374,90,272,12
8/15/2020,Bayelsa,352,10,321,21
8/15/2020,Jigawa,322,3,308,11
8/15/2020,Akwa Ibom,246,31,207,8
8/15/2020,Niger,229,49,168,12
8/15/2020,Ekiti,204,108,93,3
8/15/2020,Adamawa,185,69,104,12
8/15/2020,Anambra,156,7,131,18
8/15/2020,Sokoto,154,0,138,16
8/15/2020,Kebbi,90,0,82,8
8/15/2020,Taraba,78,19,55,4
8/15/2020,Zamfara,77,1,71,5
8/15/2020,Cross River,73,20,45,8
8/15/2020,Yobe,67,2,57,8
8/15/2020,Kogi,5,0,3,2
8/16/2020,Lagos,16503,1835,14467,201
8/16/2020,Federal Capital Territory,4729,3331,1352,46
8/16/2020,Oyo,2958,1344,1581,33
8/16/2020,Edo,2431,173,2158,100
8/16/2020,Rivers,2006,140,1810,56
8/16/2020,Plateau,1816,969,823,24
8/16/2020,Kaduna,1815,208,1595,12
8/16/2020,Kano,1679,259,1366,54
8/16/2020,Delta,1639,155,1440,44
8/16/2020,Ogun,1563,209,1329,25
8/16/2020,Ondo,1395,593,774,28
8/16/2020,Enugu,997,168,810,19
8/16/2020,Ebonyi,931,52,852,27
8/16/2020,Kwara,906,242,641,23
8/16/2020,Osun,754,321,419,14
8/16/2020,Katsina,746,265,457,24
8/16/2020,Borno,706,93,577,36
8/16/2020,Abia,677,126,546,5
8/16/2020,Gombe,676,74,579,23
8/16/2020,Bauchi,583,31,538,14
8/16/2020,Imo,506,328,168,10
8/16/2020,Benue,430,282,139,9
8/16/2020,Nasarawa,374,90,272,12
8/16/2020,Bayelsa,352,10,321,21
8/16/2020,Jigawa,322,3,308,11
8/16/2020,Akwa Ibom,250,34,208,8
8/16/2020,Niger,229,49,168,12
8/16/2020,Ekiti,206,105,98,3
8/16/2020,Adamawa,185,54,119,12
8/16/2020,Anambra,156,7,131,18
8/16/2020,Sokoto,154,0,138,16
8/16/2020,Kebbi,90,0,82,8
8/16/2020,Taraba,78,19,55,4
8/16/2020,Zamfara,77,1,71,5
8/16/2020,Cross River,77,24,45,8
8/16/2020,Yobe,67,2,57,8
8/16/2020,Kogi,5,0,3,2
8/17/2020,Lagos,16710,2022,14487,201
8/17/2020,Federal Capital Territory,4730,3316,1368,46
8/17/2020,Oyo,2967,1280,1654,33
8/17/2020,Edo,2438,169,2169,100
8/17/2020,Rivers,2006,130,1820,56
8/17/2020,Kaduna,1859,245,1602,12
8/17/2020,Plateau,1836,934,877,25
8/17/2020,Kano,1680,253,1373,54
8/17/2020,Delta,1646,162,1440,44
8/17/2020,Ogun,1564,209,1330,25
8/17/2020,Ondo,1433,630,774,29
8/17/2020,Enugu,1003,134,850,19
8/17/2020,Ebonyi,940,55,858,27
8/17/2020,Kwara,906,242,641,23
8/17/2020,Osun,754,292,448,14
8/17/2020,Katsina,746,265,457,24
8/17/2020,Borno,706,93,577,36
8/17/2020,Abia,705,121,579,5
8/17/2020,Gombe,678,76,579,23
8/17/2020,Bauchi,596,44,538,14
8/17/2020,Imo,506,328,168,10
8/17/2020,Benue,430,282,139,9
8/17/2020,Nasarawa,374,90,272,12
8/17/2020,Bayelsa,352,8,323,21
8/17/2020,Jigawa,322,3,308,11
8/17/2020,Akwa Ibom,250,34,208,8
8/17/2020,Niger,232,52,168,12
8/17/2020,Ekiti,206,105,98,3
8/17/2020,Adamawa,185,54,119,12
8/17/2020,Anambra,177,0,159,18
8/17/2020,Sokoto,154,0,138,16
8/17/2020,Kebbi,90,0,82,8
8/17/2020,Taraba,78,19,55,4
8/17/2020,Cross River,77,24,45,8
8/17/2020,Zamfara,77,1,71,5
8/17/2020,Yobe,67,2,57,8
8/17/2020,Kogi,5,0,3,2
8/18/2020,Lagos,16920,2022,14487,201
8/18/2020,Federal Capital Territory,4775,3316,1368,46
8/18/2020,Oyo,2980,1292,1654,34
8/18/2020,Edo,2457,169,2169,100
8/18/2020,Rivers,2007,97,1853,57
8/18/2020,Kaduna,1865,245,1602,12
8/18/2020,Plateau,1857,898,934,25
8/18/2020,Kano,1680,253,1373,54
8/18/2020,Delta,1646,162,1440,44
8/18/2020,Ogun,1580,209,1330,25
8/18/2020,Ondo,1463,657,776,30
8/18/2020,Enugu,1013,134,850,19
8/18/2020,Ebonyi,943,55,858,27
8/18/2020,Kwara,913,244,646,23
8/18/2020,Osun,754,292,448,14
8/18/2020,Katsina,746,265,457,24
8/18/2020,Abia,707,121,579,5
8/18/2020,Borno,706,93,577,36
8/18/2020,Gombe,678,76,579,23
8/18/2020,Bauchi,607,44,538,14
8/18/2020,Imo,506,328,168,10
8/18/2020,Benue,430,282,139,9
8/18/2020,Nasarawa,386,90,272,12
8/18/2020,Bayelsa,352,8,323,21
8/18/2020,Jigawa,322,3,308,11
8/18/2020,Akwa Ibom,250,34,208,8
8/18/2020,Niger,232,52,168,12
8/18/2020,Ekiti,206,98,104,4
8/18/2020,Adamawa,185,54,119,12
8/18/2020,Anambra,181,0,159,18
8/18/2020,Sokoto,154,0,138,16
8/18/2020,Kebbi,90,0,82,8
8/18/2020,Taraba,78,19,55,4
8/18/2020,Zamfara,77,1,71,5
8/18/2020,Cross River,77,24,45,8
8/18/2020,Yobe,67,2,57,8
8/18/2020,Kogi,5,0,3,2
8/19/2020,Lagos,17092,2424,14467,201
8/19/2020,Federal Capital Territory,4837,3439,1352,46
8/19/2020,Oyo,3007,1392,1581,34
8/19/2020,Edo,2475,217,2158,100
8/19/2020,Plateau,2043,1195,823,25
8/19/2020,Rivers,2027,160,1810,57
8/19/2020,Kaduna,1882,275,1595,12
8/19/2020,Kano,1683,263,1366,54
8/19/2020,Delta,1671,187,1440,44
8/19/2020,Ogun,1587,233,1329,25
8/19/2020,Ondo,1482,678,774,30
8/19/2020,Enugu,1025,196,810,19
8/19/2020,Ebonyi,943,64,852,27
8/19/2020,Kwara,913,249,641,23
8/19/2020,Osun,757,324,419,14
8/19/2020,Katsina,746,265,457,24
8/19/2020,Abia,713,162,546,5
8/19/2020,Borno,706,93,577,36
8/19/2020,Gombe,684,82,579,23
8/19/2020,Bauchi,607,55,538,14
8/19/2020,Imo,506,328,168,10
8/19/2020,Benue,430,282,139,9
8/19/2020,Nasarawa,386,102,272,12
8/19/2020,Bayelsa,352,10,321,21
8/19/2020,Jigawa,322,3,308,11
8/19/2020,Akwa Ibom,260,44,208,8
8/19/2020,Niger,232,52,168,12
8/19/2020,Ekiti,206,104,98,4
8/19/2020,Adamawa,185,54,119,12
8/19/2020,Anambra,181,32,131,18
8/19/2020,Sokoto,154,0,138,16
8/19/2020,Kebbi,90,0,82,8
8/19/2020,Taraba,78,19,55,4
8/19/2020,Cross River,77,24,45,8
8/19/2020,Zamfara,77,1,71,5
8/19/2020,Yobe,67,2,57,8
8/19/2020,Kogi,5,0,3,2
8/20/2020,Lagos,17327,2629,14497,201
8/20/2020,Federal Capital Territory,4881,3428,1407,46
8/20/2020,Oyo,3017,1319,1664,34
8/20/2020,Edo,2475,169,2206,100
8/20/2020,Plateau,2071,1059,983,29
8/20/2020,Rivers,2039,105,1877,57
8/20/2020,Kaduna,1923,237,1674,12
8/20/2020,Kano,1692,272,1366,54
8/20/2020,Delta,1671,128,1497,46
8/20/2020,Ogun,1591,187,1379,25
8/20/2020,Ondo,1482,677,775,30
8/20/2020,Enugu,1030,159,850,21
8/20/2020,Ebonyi,943,15,901,27
8/20/2020,Kwara,920,221,676,23
8/20/2020,Osun,757,120,621,16
8/20/2020,Katsina,751,270,457,24
8/20/2020,Borno,739,111,592,36
8/20/2020,Abia,726,141,579,6
8/20/2020,Gombe,688,70,595,23
8/20/2020,Bauchi,607,54,539,14
8/20/2020,Imo,517,332,175,10
8/20/2020,Benue,430,282,139,9
8/20/2020,Nasarawa,387,103,272,12
8/20/2020,Bayelsa,352,7,324,21
8/20/2020,Jigawa,322,3,308,11
8/20/2020,Akwa Ibom,260,44,208,8
8/20/2020,Niger,232,52,168,12
8/20/2020,Ekiti,206,98,104,4
8/20/2020,Adamawa,185,50,123,12
8/20/2020,Anambra,181,4,159,18
8/20/2020,Sokoto,154,0,138,16
8/20/2020,Kebbi,90,0,82,8
8/20/2020,Taraba,78,19,55,4
8/20/2020,Zamfara,78,1,72,5
8/20/2020,Cross River,77,24,45,8
8/20/2020,Yobe,67,0,59,8
8/20/2020,Kogi,5,0,3,2
8/21/2020,Lagos,17360,2634,14525,201
8/21/2020,Federal Capital Territory,4932,3468,1418,46
8/21/2020,Oyo,3017,1319,1664,34
8/21/2020,Edo,2508,197,2211,100
8/21/2020,Plateau,2109,1044,1036,29
8/21/2020,Rivers,2048,112,1879,57
8/21/2020,Kaduna,1986,253,1721,12
8/21/2020,Delta,1696,153,1497,46
8/21/2020,Kano,1692,227,1411,54
8/21/2020,Ogun,1594,186,1382,26
8/21/2020,Ondo,1487,682,775,30
8/21/2020,Enugu,1030,159,850,21
8/21/2020,Ebonyi,947,9,911,27
8/21/2020,Kwara,920,221,676,23
8/21/2020,Katsina,768,287,457,24
8/21/2020,Osun,757,118,623,16
8/21/2020,Borno,739,57,646,36
8/21/2020,Abia,726,141,579,6
8/21/2020,Gombe,709,90,596,23
8/21/2020,Bauchi,607,54,539,14
8/21/2020,Imo,519,334,175,10
8/21/2020,Benue,430,282,139,9
8/21/2020,Nasarawa,389,105,272,12
8/21/2020,Bayelsa,352,6,325,21
8/21/2020,Jigawa,322,3,308,11
8/21/2020,Akwa Ibom,271,43,220,8
8/21/2020,Niger,232,52,168,12
8/21/2020,Ekiti,216,102,110,4
8/21/2020,Adamawa,206,32,159,15
8/21/2020,Anambra,181,4,159,18
8/21/2020,Sokoto,156,2,138,16
8/21/2020,Kebbi,90,0,82,8
8/21/2020,Cross River,80,27,45,8
8/21/2020,Taraba,78,19,55,4
8/21/2020,Zamfara,78,1,72,5
8/21/2020,Yobe,67,0,59,8
8/21/2020,Kogi,5,0,3,2
8/22/2020,Lagos,17764,2353,15209,202
8/22/2020,Federal Capital Territory,4969,3497,1426,46
8/22/2020,Oyo,3036,1338,1664,34
8/22/2020,Edo,2520,199,2221,100
8/22/2020,Plateau,2113,1021,1063,29
8/22/2020,Rivers,2048,109,1882,57
8/22/2020,Kaduna,1999,248,1739,12
8/22/2020,Kano,1704,239,1411,54
8/22/2020,Delta,1701,158,1497,46
8/22/2020,Ogun,1600,164,1410,26
8/22/2020,Ondo,1501,694,777,30
8/22/2020,Enugu,1043,170,852,21
8/22/2020,Ebonyi,957,19,911,27
8/22/2020,Kwara,931,232,676,23
8/22/2020,Katsina,771,290,457,24
8/22/2020,Osun,762,115,631,16
8/22/2020,Borno,739,57,646,36
8/22/2020,Abia,739,90,643,6
8/22/2020,Gombe,709,81,605,23
8/22/2020,Bauchi,607,54,539,14
8/22/2020,Imo,521,331,180,10
8/22/2020,Benue,430,282,139,9
8/22/2020,Nasarawa,396,112,272,12
8/22/2020,Bayelsa,356,10,325,21
8/22/2020,Jigawa,322,3,308,11
8/22/2020,Akwa Ibom,271,43,220,8
8/22/2020,Niger,237,57,168,12
8/22/2020,Ekiti,218,104,110,4
8/22/2020,Adamawa,206,32,159,15
8/22/2020,Anambra,181,4,159,18
8/22/2020,Sokoto,156,2,138,16
8/22/2020,Kebbi,90,0,82,8
8/22/2020,Cross River,80,13,59,8
8/22/2020,Zamfara,78,1,72,5
8/22/2020,Taraba,78,19,55,4
8/22/2020,Yobe,67,0,59,8
8/22/2020,Kogi,5,0,3,2
8/23/2020,Lagos,17894,2483,15209,202
8/23/2020,Federal Capital Territory,4994,3501,1447,46
8/23/2020,Oyo,3050,1333,1682,35
8/23/2020,Edo,2537,203,2234,100
8/23/2020,Plateau,2118,989,1100,29
8/23/2020,Rivers,2048,109,1882,57
8/23/2020,Kaduna,2011,235,1764,12
8/23/2020,Kano,1708,198,1456,54
8/23/2020,Delta,1701,158,1497,46
8/23/2020,Ogun,1614,178,1410,26
8/23/2020,Ondo,1512,704,777,31
8/23/2020,Enugu,1043,170,852,21
8/23/2020,Ebonyi,960,20,913,27
8/23/2020,Kwara,936,227,684,25
8/23/2020,Katsina,771,290,457,24
8/23/2020,Osun,768,118,634,16
8/23/2020,Abia,749,99,643,7
8/23/2020,Borno,740,58,646,36
8/23/2020,Gombe,709,81,605,23
8/23/2020,Bauchi,643,84,545,14
8/23/2020,Imo,521,331,180,10
8/23/2020,Benue,430,282,139,9
8/23/2020,Nasarawa,396,112,272,12
8/23/2020,Bayelsa,370,24,325,21
8/23/2020,Jigawa,322,3,308,11
8/23/2020,Akwa Ibom,271,43,220,8
8/23/2020,Niger,237,57,168,12
8/23/2020,Ekiti,218,104,110,4
8/23/2020,Adamawa,206,32,159,15
8/23/2020,Anambra,194,17,159,18
8/23/2020,Sokoto,158,4,138,16
8/23/2020,Kebbi,90,0,82,8
8/23/2020,Cross River,80,13,59,8
8/23/2020,Zamfara,78,1,72,5
8/23/2020,Taraba,78,19,55,4
8/23/2020,Yobe,67,0,59,8
8/23/2020,Kogi,5,0,3,2
8/24/2020,Lagos,17992,2581,15209,202
8/24/2020,Federal Capital Territory,5028,3534,1448,46
8/24/2020,Oyo,3050,1331,1682,37
8/24/2020,Edo,2545,201,2244,100
8/24/2020,Plateau,2135,957,1149,29
8/24/2020,Rivers,2063,109,1897,57
8/24/2020,Kaduna,2041,203,1826,12
8/24/2020,Kano,1711,194,1463,54
8/24/2020,Delta,1708,144,1518,46
8/24/2020,Ogun,1625,156,1443,26
8/24/2020,Ondo,1515,707,777,31
8/24/2020,Enugu,1052,179,852,21
8/24/2020,Ebonyi,964,24,913,27
8/24/2020,Kwara,936,171,740,25
8/24/2020,Katsina,771,290,457,24
8/24/2020,Osun,768,112,640,16
8/24/2020,Abia,750,100,643,7
8/24/2020,Borno,740,58,646,36
8/24/2020,Gombe,714,86,605,23
8/24/2020,Bauchi,644,85,545,14
8/24/2020,Imo,523,326,187,10
8/24/2020,Benue,451,301,141,9
8/24/2020,Nasarawa,421,111,298,12
8/24/2020,Bayelsa,373,26,326,21
8/24/2020,Jigawa,322,3,308,11
8/24/2020,Akwa Ibom,271,43,220,8
8/24/2020,Niger,239,59,168,12
8/24/2020,Ekiti,225,99,122,4
8/24/2020,Adamawa,217,43,159,15
8/24/2020,Anambra,194,17,159,18
8/24/2020,Sokoto,158,4,138,16
8/24/2020,Kebbi,92,2,82,8
8/24/2020,Cross River,82,11,63,8
8/24/2020,Zamfara,78,1,72,5
8/24/2020,Taraba,78,19,55,4
8/24/2020,Yobe,67,0,59,8
8/24/2020,Kogi,5,0,3,2
8/25/2020,Lagos,18018,2602,15214,202
8/25/2020,Federal Capital Territory,5046,3548,1450,48
8/25/2020,Oyo,3058,1289,1732,37
8/25/2020,Edo,2553,201,2252,100
8/25/2020,Plateau,2185,988,1168,29
8/25/2020,Rivers,2090,132,1901,57
8/25/2020,Kaduna,2059,215,1832,12
8/25/2020,Kano,1721,160,1507,54
8/25/2020,Delta,1715,151,1518,46
8/25/2020,Ogun,1631,158,1447,26
8/25/2020,Ondo,1515,179,1305,31
8/25/2020,Enugu,1087,214,852,21
8/25/2020,Ebonyi,965,17,921,27
8/25/2020,Kwara,936,171,740,25
8/25/2020,Katsina,771,290,457,24
8/25/2020,Osun,769,105,648,16
8/25/2020,Abia,755,105,643,7
8/25/2020,Borno,740,58,646,36
8/25/2020,Gombe,714,86,605,23
8/25/2020,Bauchi,644,85,545,14
8/25/2020,Imo,523,326,187,10
8/25/2020,Benue,451,301,141,9
8/25/2020,Nasarawa,421,111,298,12
8/25/2020,Bayelsa,378,31,326,21
8/25/2020,Jigawa,322,3,308,11
8/25/2020,Akwa Ibom,271,43,220,8
8/25/2020,Niger,239,59,168,12
8/25/2020,Ekiti,235,106,125,4
8/25/2020,Adamawa,217,43,159,15
8/25/2020,Anambra,202,25,159,18
8/25/2020,Sokoto,158,4,138,16
8/25/2020,Kebbi,92,2,82,8
8/25/2020,Taraba,87,9,73,5
8/25/2020,Cross River,82,11,63,8
8/25/2020,Zamfara,78,1,72,5
8/25/2020,Yobe,67,0,59,8
8/25/2020,Kogi,5,0,3,2
8/26/2020,Lagos,18035,2606,15227,202
8/26/2020,Federal Capital Territory,5079,3561,1468,50
8/26/2020,Oyo,3060,1204,1819,37
8/26/2020,Edo,2555,192,2263,100
8/26/2020,Plateau,2245,1029,1187,29
8/26/2020,Rivers,2108,141,1910,57
8/26/2020,Kaduna,2085,211,1862,12
8/26/2020,Kano,1722,161,1507,54
8/26/2020,Delta,1719,133,1540,46
